Timestamp,Name,Comment,Language
1:01:35 , *$9.99* Idysela The Healer, That was amazing! You did so wonderfully! Also congrats on the 100k and monetization! It’s been so wonderful to have you here already! Can’t wait to see more! Noi amore tu!,en
1:02:22 ," *¥2,434* もえそちゃん(moeso-chan)"," ほんとうに、さいこう……Too great, I'm speechless…　めっちゃかっこよかったよ:clapping_hands::loudly_crying_face:ありがとうありがとう…:loudly_crying_face::loudly_crying_face::loudly_crying_face::blue_heart::purple_heart::sparkles:I like your singing voice so much…すき……！！:loudly_crying_face:",en
1:02:35 , *NT$75.00* O Laen．左, Bravo:clapping_hands::clapping_hands::clapping_hands:,en
1:02:58 , *SEK 20.00* Cherivie, you did so well!! I loved your high notes. love u!,en
1:03:27 ," *¥5,000* あゆちゃん", Thank you for the wonderful time!! かっこよかった！おつかれ〜！,en
1:03:36 , *NT$300.00* Tumao, looking forward to more karaoke from Zali yeeeee,en
1:03:49 ," *¥2,500* のの", Your singing voice was amazing!! Someday I want to wave a penlight at a real live performance:baguette_bread:otsu zali deshita!,en
1:03:54 , *NT$170.00* Jenna, You did it:clapping_hands:so proud of you :blue_heart::purple_heart:,en
1:03:56 , *MYR 15.00* Kawane Kiiro , OtsuZali!! Thank you for the amazing karaoke!! Congrats on 100k subs too!! :party_popper:,en
1:04:06 , *$10.00* shaeplays videogames, Would you ding to us in french one day??,en
1:04:56 , *HK$25.00* Ariel Wing yee, 1st karaoke Otsu!!! U are really crazy awesome!! hope u hv fun!!:heart_on_fire: looking forward for yr next karaoke!!,en
1:05:07 , *THB 40.00* abby, AMAZING KARAOKE STREAM :sparkles: RUK-NA ZALI :blue_heart::purple_heart:,en
4:51 , (Member (2 months)) Callie, :_YuQStick::_YuQStick::_YuQStick:,en
5:42 , (Member (1 month)) Ashley, You got this Wilson!!! :fire:🩵,en
6:48 , (Member (2 months)) Liz was a Kyomie, :wine_glass::_YuQPeek::_YuQCheer:,en
8:08 , (Member (2 months)) Moriii," Well, good luck Wilson :_YuQLOL:",en
9:05 , (Member (1 month)) _sodhal, happy 1 month wilson! super excited for this stream! you’ll do juuuuust fiiiiine :_YuQHeart::_YuQHeart:,en
9:39 , *$2.00* Yannada ,3 [part of the 27%]: oh look my name matches the poll LMFAO,en
10:12 , (Member (1 month)) jjungxz, eyyyy 1 month ~~ :_YuQHeart::_YuQHeart::_YuQHeart: so excited for this stream!!,en
10:15 , (Member (2 months)) ramens, fly high :dove: i was here!!!!,en
10:44 , (Member (2 months)) *£5.00* Nana 🏴󠁧󠁢󠁳󠁣󠁴󠁿 FaunaCaledonia , What scare level? Will the scare level increase!?,en
10:55 , (Member (2 months)) 🌼KimXinYun🌼, :_YuQHeart::_YuQHeart:,en
11:31 , (New member) *R$2.00* Ellyie, Ok. but if you fake scream you should drink two ,en
12:04 , (Member (2 months)) Keres, i wish you guys the best of luck! you got this!,en
12:26 , (Member (2 months)) Aneesa," Good luck Wilson, shout out to Vanta for being a bro and supporting the homies:_YuQStick::_YuQHeart:",en
12:28 , (Member (1 month)) jane , goodluck soldier fly high :_YuQLOL:🫡,en
13:17 , (Member (2 months)) Esther (still in holiday mode help) , 3months pog:_YuQHeart::_YuQHeart:good luck guys:_YuQLOL::_YuQLOL:,en
13:23 , (Member (1 month)) alcyone, good luck you got this!!,en
14:01 , (Member (2 months)) Diaomni, :_YuQStick:,en
17:22 , (Member (1 month)) Goose, the real jumpscare this stream is potato pc crashing,en
21:04 , *$4.99* Jesus, I am here ,en
55:27 , (Member (2 months)) GAKURA_🥦, :_YuQStick::_YuQStick::_YuQStick:,en
1:00:05 ," (Member (2 months)) *¥10,000* 並木並-NAMIKINAMI"," Good luck :_YuQHeart::_YuQHeart::_YuQHeart:Wilson & VANTANext time, please try　梅酒(UMESHU/plum wine).",en
1:02:09 , (Member (2 months)) *$10.00* Koji-kun, Vanta being the angel and the devil on wilson's shoulders,en
1:11:54 , (Member (2 months)) *CA$2.00* Yasayan ASMR," just say ""no"" they legally can't touch you :index_pointing_up:",en
1:19:13 , (Member (2 months)) *$5.00* Noratori, May the power of Kris compel the demon :_YuQArson:,en
1:53:31 , (Member (2 months)) cj, :hollow_red_circle::left_arrow::exclamation_question_mark::exploding_head::skull:,en
1:54:53 , (Member (2 months)) *$10.00* Magicalboy, This is prime content right now. I'm having a great time.,en
2:09:20 , (Member (2 months)) kiki , theyre so drunk its over,en
2:18:20 , (Member (2 months)) *A$50.00* Magical Gunner," tskr my king. that was cutest tehepero opsie teehee. also thank you for this amazing content, my king",en
2:34:34 , (Member (2 months)) *₱125.00* Luis Daniel Tan, I HAVE TO GO TO SCHOOL NOW FOR AN EXAM SO BYE EVERYONE !! GLUCK ON THE GAME YUYU AND VANVAN !! DONT FORGET TO DRINK WATER,en
2:41:54 , *₱250.00* @Anjikamacoh," Now we know why Wilson is a hitman, cause he needs 5% of alcohol to be good.",en
3:19:38 , (Member (2 months)) *$4.99* Multi Cat Bear, DON’T tan you hole !!!! There is no evidence that it actually helps you. I just increases your chance of skin cancer and infection when sunburnt.,en
3:29:20 , (Member (1 month)) rini," you are doing well, wilson, whatta good boy",en
3:29:53 , (Member (1 month)) Hanayuki💫, You are doing so good now Wilson! Ganba!!:_YuQPat::_YuQPat:,en
3:30:39 , (Member (2 months)) Windy is stupid, UR DOING AMAZINGG U GUYS ARE SO CUTE :_YuQPat::_YuQPat:,en
3:33:19 , (Member (2 months)) Music-Chan, LMFAOOO this stream is so funny; this is a great way to spend my Friday night:_YuQLOL:(for all the raiders istg they aren't always like this LOL),en
4:01:25 , (Member (2 months)) Kimiko, Super fun stream today! I enjoyed the silliness from yu and vanta!,en
4:11:10 , *¥500* 🐈️いずみちゃん🎭️, this is my first spachat＆my first comment.Wilson＆Vanta Are you ok?Are you drunk?cute when Wilson＆Vanta smile.I'm sorry about my poor english.:person_raising_hand:,en
4:14:15 , *$4.99* haraya," I’m off to sleep. Good night Wilson, Vanta, and everyone! Have fun and enjoy your weekend! :clinking_beer_mugs::clinking_beer_mugs:",en
4:29:07 , *¥500* 🐈️いずみちゃん🎭️, I'm sorry Vanta no sho-chu.please→ :sake::wine_glass::cocktail_glass::beer_mug:I subscribed to your channel Wilson＆Vanta:raising_hands:,en
4:37:55 , (Member (2 months)) *CA$5.00* Yasayan ASMR," 2 bros, chilling in a hot tub. 5 feet apart cuz their not gae ",en
4:41:16 , (Member (2 months)) Vantas thigh belt, hey Wilson whats your favorite belt on Vantas body??:_YuQNotes:,en
4:43:17 , (Member (1 month)) hinorinnn2, youre gaming:_YuQPat::_YuQStick:,en
5:02:50 , (Member (2 months)) *$50.00* Koji-kun," Alright, wilson. we lost.",en
5:08:46 , (Member (2 months)) *CA$5.00* Yasayan ASMR, ur insecure.. don't know what for.. your turning heads when you walk through the door-or-or. don't need male up.. to cover up,en
5:17:04 , (Member (2 months)) *CA$2.00* Yasayan ASMR, TOTALLY SPIES HAD THREE AND THAT HOT OLD GUY,en
5:17:10 , *$4.99* Montes12, Bro there are 6 girls,en
5:17:34 , *$5.00* urtha1, its basically sailor moon with fairies,en
5:34:57 , (Member (2 months)) Jay, omg 4 months,en
5:39:08 , (Member (2 months)) *NT$750.00* Luuuuuu," best day of my life, thank you Wislon&Vanta",en
5:40:29 , (Member (2 months)) anaaah, THANK YOU FOR THE FUN STREAM :_YuQHeart::_YuQHeart::_YuQHeart:,en
5:40:32 ," (Member (2 months)) *¥1,000* mon__san", Thank you for the fun stream! You guys did a great job:_YuQCheer::_YuQCheer: please drink some water and take a rest well:_YuQHeart::_YuQHeart:,en
5:42:12 , (Member (2 months)) Luuuuuu," omg I'm also drunk, thank you Wilson &Vanta:_YuQLOL:",en
5:42:27 , (Member (1 month)) Mari(nette), Thank you both so much for this stream! It was so much fun! Krisis streams are truly a gift! ,en
5:43:05 , (Member (2 months)) SilverSaphira 🥽, :_YuQPat::_YuQHeart::_YuQHeart:,en
5:44:17 , (Member (1 month)) Kaiju, Thank you for the stream Wilson and Vanta! WE HAD SO MUCH FUN! This is now in my top 5 favorite streams of all times :purple_heart::yellow_heart:,en
5:45:08 , (Member (2 months)) *$20.00* DakkuMauji," Congrats on surviving!! Thanks for such an amazing and fun stream. Two Beer Willy has great to see, can't wait to see him again heh heh",en
5:57:19 , (New member) *$10.00* chea," thanks for the stream yuyu and vanta! :red_heart: much love, hope yall hydrate and get some sleep, and hangover soup in the morning lol",en
1:43 , (New member) Yu-Fu, :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
2:41 , (New member) harmpink456, :baguette_bread::baguette_bread:LETS GOOO!!! :baguette_bread::baguette_bread:,en
2:43 , (New member) Dea Atika, I KNEW IT I'M NOT DELULU:_clawmarkSqueeze::_clawmarkSqueeze:,en
8:10 , (New member) LuckYim, :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
10:38 , (New member) ShinyGarbage (Jas), LETSGOOOOO KARAOKEEEEEEE:pleading_face::_clawmarkThumbsUp:,en
11:26 , (New member) Alycarus, UEUEUEUEUUEUEE I LOVE THIS STREAM,en
12:56 ," (New member) *IDR 159,000.00* Chifu", WE BEEN KNEW BUT I LOVE YALL ANYWAYS,en
14:16 , (New member) *$24.34* alyssa ☆彡, :purple_heart::purple_heart::purple_heart:,en
14:54 , (New member) Hwa, Slayyyyy:_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
14:57 , (New member) Jade_ Meiko🦊, LETS GOO CLAUDEEEEE:_clawmarkShocked::_clawmarkShocked::_clawmarkShocked:,en
15:00 , (New member) Ghost Kat, CLAUDEEEEE,en
15:09 , (New member) •SAYAKA•, SLAYYYY!!! :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
15:30 , (New member) Sakura, SLAYYYYYY:_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
15:31 , (New member) 雪乃_Yukino, :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
15:44 , (New member) wsally, :baguette_bread::baguette_bread::baguette_bread:,en
16:07 , (New member) starryhwahwa, LESSGOOOOOOO :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkSalute:,en
16:14 , (New member) jertz, :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp: ,en
17:23 , (New member) *NT$750.00* Min., IIIKKKKZZZZ!!!!:_clawmarkSalute::_clawmarkThumbsUp:,en
17:51 , (New member) mmoo, :baguette_bread::purple_heart::baguette_bread::purple_heart::baguette_bread::purple_heart::baguette_bread:,en
18:37 , (New member) Tsuki, sheesh:_clawmarkThumbsUp:,en
19:19 , (New member) Douzi, YESSSSSSS I M ABLE TO CATCH THE STREAM WOHOOO IKZ CLAUDE,en
21:19 , *THB 100.00* スフィアマスター, thanks for singing aLIEz Finana,en
24:00 , (New member) semolina flour, KARAOKE POG EYYYYY:_clawmarkThumbsUp:,en
47:11 , *A$5.00* Ally Catx, Vanta - :clown_face: us -:face_with_steam_from_nose:...:partying_face:,en
51:20 , (New member) Icceyyy, :baguette_bread::baguette_bread::baguette_bread:,en
53:18 , (New member) *$10.00* Shadow Aisha, YOU ALL ATE THIS KARAOKE UP!!! LETS GOOOO!!!!! :red_heart::red_heart::red_heart::red_heart:,en
54:26 , (New member) Otanao, YIPPEEEEE thank you for karaoke :three_o’clock::rainbow:!!!!,en
1:08:53 , (New member) forg, I LOVE YOU GUYS :loudly_crying_face:🫶,en
1:09:51 , (New member) cj, this is the best stream ever :pleading_face::rainbow::baguette_bread::rainbow::baguette_bread::rainbow:,en
1:18:13 , (New member) *NT$750.00* Min., ​​:purple_heart::orange_heart::yellow_heart::green_heart:​​:rainbow::rainbow::rainbow:,en
1:23:00 , (New member) poulp, :purple_heart::purple_heart::_clawmarkThumbsUp:,en
1:24:48 , (New member) *MYR 15.00* 6010, MATRYOSHKA DUET TSKR :loudly_crying_face::loudly_crying_face::purple_heart::purple_heart:,en
1:29:25 , (New member) *HK$50.00* Kuroro, :_clawmarkThumbsUp::_clawmarkThumbsUp::_clawmarkThumbsUp:,en
1:32:47 , (New member) *NT$750.00* Yu-Fu, :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes:,en
1:36:03 , (New member) messedupdweeb, Cheers to the best guy! :_clawmarkCookie: :baguette_bread::baguette_bread::baguette_bread::baguette_bread: Thank you for this collab! :white_heart::purple_heart:,en
1:36:46 , (New member) FeLicia_shueyelashes, :baguette_bread::baguette_bread::baguette_bread:,en
1:37:46 ," *¥5,000* coma", :baguette_bread::baguette_bread::baguette_bread:,en
1:37:50 , *A$14.99* kit is not functioning," POP OFF POOKIE!! this entire karaoke has been so much fun, you’re all so good :purple_heart::yellow_heart::orange_heart::green_heart:",en
1:37:50 , (New member) Vivy Ann, :purple_heart::purple_heart::purple_heart:,en
1:38:34 , (New member) *HK$78.00* hikaripeace c,: LETS GO CLAUDEEEEE:fire::fire::fire:,en
1:38:46 ," (New member) *NT$1,500.00* かんべ", :fire::fire::fire:,en
1:40:59 , *HK$25.00* HEIDI, :red_heart::musical_score::musical_note::musical_notes::microphone::microphone::microphone::red_heart:,en
1:51:27 , (New member) *$20.00* Kylie W, WOMEN!!!:orange_heart::purple_heart::orange_heart::purple_heart:,en
3:12:34 , (New member) *A$50.00* Mel, :fire::fire::fire:,en
3:13:13 , (New member) uso desu yo, :fire::fire::fire::fire: POP OFF KING,en
3:28:11 , *HK$50.00* holly小無, :fire::fire::fire:,en
3:29:46 , *NT$150.00* Crazy Bunny, You guys are singing so well.:loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
3:30:38 , *¥500* YULI, Thank you so much for the fun stream!!,en
3:32:57 ," *HUF 1,000* オヒちゃん(Ohichan)"," This was so fun, I love you all :red_heart::red_heart::red_heart: THANK YOU SO MUCH EVERYONE ",en
3:33:47 , *$1.99* ッKaz, :rainbow::double_exclamation_mark::rainbow::double_exclamation_mark::rainbow::double_exclamation_mark::rainbow::double_exclamation_mark:,en
3:33:59 , (New member) *$100.00* discomoonie , NIJISANJI LOVE :rainbow::three_o’clock: THANK YOU FOR AN AMAZING KARAOKE ,en
3:34:04 , (New member) Kirumi, THANK YOU EVERYONE!!! love you all sm:rainbow::rainbow::rainbow:,en
3:34:06 , (New member) *THB 50.00* - Kuramu (♡ˊ͈ ꒳ ˋ͈) -, WE LOVE YOU AND THANK YOU FOR KARAOKE!🥹:rainbow:🫰,en
3:34:12 , (New member) *₱250.00* Kara-chan, today's karaoke was a lot of fun. I love NijiEn :rainbow::two_hearts:,en
3:34:20 , *NT$150.00* LiB, :red_heart:EN,en
3:34:34 , (New member) [milon] 🔮, OTSU EVERYONE!! thank you so much :rainbow:,en
3:34:53 , (New member) scrumbleme, THANKYOU CLAUDE FOR THE KARAOKE:purple_heart::_clawmarkSalute:,en
3:35:00 , *NT$300.00* wen, :rainbow::rainbow::rainbow::rainbow::sparkles:,en
3:35:04 ," (New member) *¥2,000* モッキーと栗拾いのMina🌰", 素敵なカラオケ配信をありがとう！！:loudly_crying_face::rainbow::sparkles:,en
3:35:11 , *HK$50.00* Aki あき, THANK YOU GUYS :rainbow: THANKS CLAUDE ,en
3:35:12 , *NT$70.00* Milk牛奶우유👹🧧, :rainbow::red_heart::rainbow:,en
3:35:13 , (New member) Riku_Yama, IM NOT CRYING YOU AR3 EUEUEUE,en
3:35:14 , *$10.00* Darla Bubbles , thank you for making this stream so memorable. my heart is so full. :rainbow::loudly_crying_face:,en
3:35:19 , *MYR 30.00* Emil is a [redacted]-orphan🐘, Thank you NijiEN:rainbow::three_o’clock:,en
3:35:20 , (New member) shirayukiP, THANK YOU SO MUCH FOR THIS I WISH I CAN WATCH THIS ON REPEAT I LOVE IT SO MUCH THANK YOU CLAWSHI:_clawmarkSalute::_clawmarkSalute::_clawmarkSalute:,en
3:35:25 , *NT$150.00* IamCarlen," Thank you for today's karaoke, it helps a lot for my heart:rainbow::rainbow::rainbow:",en
3:35:27 , (New member) *$5.00* R3MMUNE, THANK YOU GUYS FOR SUCH A WONDERFUL KARAOKE!!! :rainbow:🥹:sparkling_heart:,en
